Epoch,Batch,Train_Loss,Train_Accuracy
2.0,205.0,1.957945,0.625
2.0,206.0,2.0959442,0.4375
2.0,207.0,2.014043,0.5
2.0,208.0,1.8498408,0.6875
2.0,209.0,2.161293,0.375
2.0,210.0,2.0372553,0.375
2.0,211.0,1.9674273,0.625
2.0,212.0,2.0746794,0.625
2.0,213.0,2.0703413,0.375
2.0,214.0,2.0220313,0.4375
2.0,215.0,1.8112046,0.8125
2.0,216.0,2.2268999,0.1875
2.0,217.0,2.1782062,0.375
2.0,218.0,2.205017,0.25
2.0,219.0,1.843471,0.6875
2.0,220.0,1.8681543,0.8125
2.0,221.0,1.9562446,0.5625
2.0,222.0,1.9877859,0.625
2.0,223.0,2.1847103,0.4375
2.0,224.0,1.991519,0.625
2.0,225.0,2.0622776,0.5625
2.0,226.0,1.8421762,0.6875
2.0,227.0,1.8821008,0.625
2.0,228.0,1.9676492,0.6875
2.0,229.0,1.9495763,0.5
2.0,230.0,1.9806534,0.5
2.0,231.0,2.0175936,0.4375
2.0,232.0,2.0712333,0.5625
2.0,233.0,2.0040066,0.5
2.0,234.0,1.8567816,0.6875
2.0,235.0,2.0421486,0.5
2.0,236.0,1.9157863,0.375
2.0,237.0,1.9799542,0.6875
2.0,238.0,1.8708371,0.625
2.0,239.0,1.9182215,0.5
2.0,240.0,1.9016926,0.6875
2.0,241.0,1.8741354,0.5
2.0,242.0,2.0643322,0.3125
2.0,243.0,1.9855604,0.4375
2.0,244.0,1.8515157,0.5
2.0,245.0,2.0052292,0.8125
2.0,246.0,1.8279897,0.625
2.0,247.0,1.8690093,0.5
2.0,248.0,1.7810311,0.625
2.0,249.0,2.2012944,0.5625
2.0,250.0,1.9174929,0.625
2.0,251.0,2.0327632,0.4375
2.0,252.0,1.9498441,0.5625
2.0,253.0,2.146695,0.5625
2.0,254.0,1.9905585,0.375
2.0,255.0,2.187582,0.3125
2.0,256.0,1.9090413,0.5625
2.0,257.0,1.9739816,0.375
2.0,258.0,2.168428,0.3125
2.0,259.0,1.9839973,0.5
2.0,260.0,1.9407829,0.5
2.0,261.0,1.741695,0.5625
2.0,262.0,1.7963619,0.8125
2.0,263.0,1.9511344,0.5625
2.0,264.0,1.8536875,0.5625
2.0,265.0,1.875822,0.5625
2.0,266.0,1.8398204,0.5625
2.0,267.0,1.8343246,0.5
2.0,268.0,1.9076942,0.4375
2.0,269.0,1.9310116,0.5
2.0,270.0,1.970405,0.4375
2.0,271.0,1.9030817,0.625
2.0,272.0,1.8634428,0.5625
2.0,273.0,1.8694268,0.5
2.0,274.0,1.7456329,0.6875
2.0,275.0,1.8605268,0.625
2.0,276.0,1.7259718,0.8125
2.0,277.0,2.038697,0.3125
2.0,278.0,1.729721,0.75
2.0,279.0,1.8763708,0.5
2.0,280.0,1.82558,0.5625
2.0,281.0,1.7842818,0.625
2.0,282.0,1.8387237,0.625
2.0,283.0,1.7387714,0.6875
2.0,284.0,1.7565644,0.5
2.0,285.0,1.6972443,0.75
2.0,286.0,1.8357428,0.6875
2.0,287.0,1.6891469,0.625
2.0,288.0,1.9757336,0.5
2.0,289.0,1.8782187,0.4375
2.0,290.0,1.6892152,0.8125
2.0,291.0,1.6920018,0.6875
2.0,292.0,1.7511292,0.8125
2.0,293.0,1.9023691,0.5
2.0,294.0,1.87588,0.3125
2.0,295.0,1.6160873,0.6875
2.0,296.0,1.7094076,0.6875
2.0,297.0,1.7423854,0.4375
2.0,298.0,1.7737674,0.5
2.0,299.0,1.8352723,0.5625
2.0,300.0,1.862675,0.625
2.0,301.0,1.670279,0.75
2.0,302.0,1.8491573,0.375
2.0,303.0,1.7483648,0.5
2.0,304.0,1.7612962,0.5625
2.0,305.0,1.6111025,0.625
2.0,306.0,1.7912171,0.5
2.0,307.0,1.7463732,0.6875
2.0,308.0,1.6494961,0.6875
2.0,309.0,1.6937103,0.8125
2.0,310.0,1.6605633,0.5
2.0,311.0,1.7731378,0.75
2.0,312.0,1.6310142,0.625
2.0,313.0,1.7472544,0.5
2.0,314.0,1.8473315,0.5
2.0,315.0,1.6016788,0.6875
2.0,316.0,1.8087589,0.5625
2.0,317.0,1.8458956,0.4375
2.0,318.0,1.5869187,0.75
2.0,319.0,1.6201708,0.625
2.0,320.0,1.5928967,0.5625
2.0,321.0,1.7016716,0.5625
2.0,322.0,1.7576923,0.5625
2.0,323.0,1.7059926,0.5
2.0,324.0,1.7155409,0.75
2.0,325.0,1.764484,0.5625
2.0,326.0,1.8017029,0.375
2.0,327.0,1.5286357,0.5625
2.0,328.0,1.6506635,0.875
2.0,329.0,1.5984167,0.875
2.0,330.0,1.6191901,0.875
2.0,331.0,1.7565609,0.625
2.0,332.0,1.6457748,0.6875
2.0,333.0,1.742245,0.5
2.0,334.0,1.663346,0.5
2.0,335.0,1.5831398,0.6875
2.0,336.0,1.6680807,0.6875
2.0,337.0,1.6239638,0.75
2.0,338.0,1.6855142,0.75
2.0,339.0,1.6280311,0.625
2.0,340.0,1.6864814,0.5625
2.0,341.0,1.5587274,0.75
2.0,342.0,1.587639,0.6875
2.0,343.0,1.6830283,0.5625
2.0,344.0,1.5885246,0.8125
2.0,345.0,1.7158543,0.625
2.0,346.0,1.6673237,0.625
2.0,347.0,1.5436584,0.6875
2.0,348.0,1.5302211,0.6875
2.0,349.0,1.6545365,0.5625
2.0,350.0,1.678203,0.625
2.0,351.0,1.3946182,0.875
2.0,352.0,1.6262689,0.8125
2.0,353.0,1.6519692,0.6875
2.0,354.0,1.6389619,0.5
2.0,355.0,1.4934529,0.8125
2.0,356.0,1.7473134,0.5625
2.0,357.0,1.3370625,0.875
2.0,358.0,1.6724315,0.625
2.0,359.0,1.8411852,0.5
2.0,360.0,1.7376665,0.375
2.0,361.0,1.4811792,0.6875
2.0,362.0,1.4935064,0.75
2.0,363.0,1.4469552,0.6875
2.0,364.0,1.4498879,0.75
2.0,365.0,1.4873555,0.8125
2.0,366.0,1.5922014,0.5625
2.0,367.0,1.5295427,0.625
2.0,368.0,1.8101122,0.5625
2.0,369.0,1.3737301,0.6875
2.0,370.0,1.5959917,0.5625
2.0,371.0,1.8234547,0.5625
2.0,372.0,1.7331538,0.4375
2.0,373.0,1.6781197,0.625
2.0,374.0,1.3343651,0.875
2.0,375.0,1.5625074,0.625
2.0,376.0,1.6617554,0.375
2.0,377.0,1.46461,0.6875
2.0,378.0,1.706045,0.5
2.0,379.0,1.6179992,0.625
2.0,380.0,1.8250784,0.4
3.0,381.0,1.4977368,0.625
3.0,382.0,1.6195848,0.4375
3.0,383.0,1.5316082,0.625
3.0,384.0,1.5069035,0.6875
3.0,385.0,1.7080647,0.4375
3.0,386.0,1.8378208,0.5
3.0,387.0,1.5421731,0.6875
3.0,388.0,1.6553372,0.6875
3.0,389.0,1.9156357,0.3125
3.0,390.0,1.645731,0.625
3.0,391.0,1.4338032,0.75
3.0,392.0,1.3803246,0.9375
3.0,393.0,1.6883572,0.625
3.0,394.0,1.5278364,0.5625
3.0,395.0,1.4902996,0.6875
3.0,396.0,1.4901675,0.8125
3.0,397.0,1.689812,0.75
3.0,398.0,1.4539073,0.6875
3.0,399.0,1.3716635,0.875
3.0,400.0,1.2976605,0.8125
3.0,401.0,1.7314147,0.5
3.0,402.0,1.4138583,1.0
3.0,403.0,1.5621867,0.75
3.0,404.0,1.611125,0.5625
3.0,405.0,1.4408317,0.75
3.0,406.0,1.4130476,0.8125
3.0,407.0,1.241973,0.875
3.0,408.0,1.6061778,0.8125
3.0,409.0,1.6745195,0.625
3.0,410.0,1.3732101,0.875
3.0,411.0,1.733556,0.25
3.0,412.0,1.308028,0.8125
3.0,413.0,1.6630838,0.6875
3.0,414.0,1.4590886,0.625
3.0,415.0,1.7209879,0.5625
3.0,416.0,1.4411036,0.875
3.0,417.0,1.2935046,0.75
3.0,418.0,1.5426228,0.625
3.0,419.0,1.6977863,0.5625
