Epoch,Batch,Train_Loss,Train_Accuracy
2.0,251.0,2.5534549,0.125
2.0,252.0,2.5072694,0.125
2.0,253.0,2.469419,0.1875
2.0,254.0,2.5573936,0.125
2.0,255.0,2.6167753,0.0625
2.0,256.0,2.724625,0.0
2.0,257.0,2.416115,0.3125
2.0,258.0,2.5331976,0.1875
2.0,259.0,2.4154422,0.3125
2.0,260.0,2.5683577,0.125
2.0,261.0,2.5773787,0.0625
2.0,262.0,2.6535757,0.125
2.0,263.0,2.6301847,0.0625
2.0,264.0,2.699364,0.125
2.0,265.0,2.3983288,0.1875
2.0,266.0,2.7368734,0.0625
2.0,267.0,2.5674293,0.0
2.0,268.0,2.606609,0.3125
2.0,269.0,2.5046635,0.125
2.0,270.0,2.4941194,0.1875
2.0,271.0,2.5362139,0.125
2.0,272.0,2.8105276,0.0625
2.0,273.0,2.4392,0.3125
2.0,274.0,2.7148244,0.0
2.0,275.0,2.5957575,0.0625
2.0,276.0,2.6126373,0.125
2.0,277.0,2.6673582,0.0625
2.0,278.0,2.4969978,0.1875
2.0,279.0,2.4842608,0.1875
2.0,280.0,2.5885854,0.0
2.0,281.0,2.5307088,0.25
2.0,282.0,2.5037723,0.1875
2.0,283.0,2.3315775,0.25
2.0,284.0,2.293689,0.4375
2.0,285.0,2.6786835,0.0625
2.0,286.0,2.6807435,0.0625
2.0,287.0,2.5418515,0.125
2.0,288.0,2.4783492,0.125
2.0,289.0,2.4910219,0.0625
2.0,290.0,2.5061405,0.0
2.0,291.0,2.4478486,0.25
2.0,292.0,2.7445185,0.125
2.0,293.0,2.722207,0.0625
2.0,294.0,2.3414361,0.25
2.0,295.0,2.6587825,0.1875
2.0,296.0,2.809168,0.0625
2.0,297.0,2.469905,0.25
2.0,298.0,2.7711735,0.0
2.0,299.0,2.5271876,0.125
2.0,300.0,2.5785518,0.1875
2.0,301.0,2.3967855,0.25
2.0,302.0,2.5728674,0.125
2.0,303.0,2.6745572,0.125
2.0,304.0,2.7599976,0.0625
2.0,305.0,2.6989813,0.125
2.0,306.0,2.644703,0.0625
2.0,307.0,2.5966675,0.0
2.0,308.0,2.6678653,0.0625
2.0,309.0,2.6961203,0.0625
2.0,310.0,2.5638282,0.0
2.0,311.0,2.6067085,0.125
2.0,312.0,2.374176,0.375
2.0,313.0,2.4817657,0.1875
2.0,314.0,2.4246826,0.3125
2.0,315.0,2.6992996,0.0625
2.0,316.0,2.820196,0.125
2.0,317.0,2.6041126,0.25
2.0,318.0,2.6313665,0.0625
2.0,319.0,2.693749,0.125
2.0,320.0,2.5583646,0.1875
2.0,321.0,2.575964,0.125
2.0,322.0,2.5843906,0.0625
2.0,323.0,2.651885,0.0625
2.0,324.0,2.5755239,0.0625
2.0,325.0,2.370095,0.3125
2.0,326.0,2.3985116,0.1875
2.0,327.0,2.5668278,0.125
2.0,328.0,2.4862208,0.1875
2.0,329.0,2.5402002,0.125
2.0,330.0,2.780363,0.0625
2.0,331.0,2.4687257,0.1875
2.0,332.0,2.7291045,0.0
2.0,333.0,2.614432,0.125
2.0,334.0,2.512165,0.0625
2.0,335.0,2.5729403,0.1875
2.0,336.0,2.4676692,0.1875
2.0,337.0,2.628804,0.0625
2.0,338.0,2.5272815,0.1875
2.0,339.0,2.626074,0.0
2.0,340.0,2.5744104,0.125
2.0,341.0,2.4274647,0.1875
2.0,342.0,2.390166,0.1875
2.0,343.0,2.4349158,0.125
2.0,344.0,2.4726698,0.125
2.0,345.0,2.418964,0.0625
2.0,346.0,2.3736928,0.0625
2.0,347.0,2.4714923,0.125
2.0,348.0,2.7285256,0.125
2.0,349.0,2.5270348,0.0
2.0,350.0,2.7336047,0.0625
2.0,351.0,2.5732327,0.1875
2.0,352.0,2.5730329,0.25
2.0,353.0,2.5596423,0.0625
2.0,354.0,2.6080792,0.125
2.0,355.0,2.584965,0.0
2.0,356.0,2.6177778,0.0625
2.0,357.0,2.4964476,0.0
2.0,358.0,2.4482872,0.125
2.0,359.0,2.528983,0.0625
2.0,360.0,2.5759213,0.0625
2.0,361.0,2.500053,0.125
2.0,362.0,2.4457376,0.25
2.0,363.0,2.8281145,0.0
2.0,364.0,2.7358875,0.0625
2.0,365.0,2.534126,0.125
2.0,366.0,2.4013095,0.375
2.0,367.0,2.6331584,0.0625
2.0,368.0,2.4419696,0.125
2.0,369.0,2.5694783,0.25
2.0,370.0,2.5852504,0.0625
2.0,371.0,2.6246521,0.0
2.0,372.0,2.5120878,0.25
2.0,373.0,2.6133401,0.25
2.0,374.0,2.4977763,0.1875
2.0,375.0,2.5891366,0.0625
2.0,376.0,2.545833,0.0
3.0,377.0,2.5921204,0.0625
3.0,378.0,2.3846018,0.3125
3.0,379.0,2.288296,0.25
3.0,380.0,2.3581498,0.125
3.0,381.0,2.4104629,0.1875
3.0,382.0,2.4197195,0.125
3.0,383.0,2.3556395,0.25
3.0,384.0,2.3395743,0.3125
3.0,385.0,2.416584,0.25
3.0,386.0,2.6685371,0.1875
3.0,387.0,2.5408862,0.0625
3.0,388.0,2.3292155,0.1875
3.0,389.0,2.3953679,0.25
3.0,390.0,2.7410748,0.0
3.0,391.0,2.4137418,0.125
3.0,392.0,2.580785,0.0625
3.0,393.0,2.464862,0.125
3.0,394.0,2.4965427,0.1875
3.0,395.0,2.6152678,0.125
3.0,396.0,2.5603814,0.125
3.0,397.0,2.5581236,0.1875
3.0,398.0,2.4689596,0.0625
3.0,399.0,2.4417717,0.25
3.0,400.0,2.477858,0.3125
3.0,401.0,2.6017404,0.1875
3.0,402.0,2.6969142,0.0625
3.0,403.0,2.4538105,0.1875
3.0,404.0,2.6655643,0.0
3.0,405.0,2.7732556,0.0625
3.0,406.0,2.606552,0.0625
3.0,407.0,2.5581133,0.125
3.0,408.0,2.4393349,0.25
3.0,409.0,2.5601602,0.0625
3.0,410.0,2.4091089,0.25
3.0,411.0,2.4318242,0.125
3.0,412.0,2.5968215,0.125
3.0,413.0,2.469544,0.125
3.0,414.0,2.3423476,0.1875
3.0,415.0,2.6024194,0.0625
3.0,416.0,2.533437,0.0
3.0,417.0,2.3670492,0.3125
3.0,418.0,2.6386476,0.0
3.0,419.0,2.4940023,0.25
3.0,420.0,2.5350847,0.125
3.0,421.0,2.7185547,0.0625
3.0,422.0,2.6523838,0.0625
3.0,423.0,2.419273,0.25
3.0,424.0,2.6454768,0.0
3.0,425.0,2.3680685,0.3125
3.0,426.0,2.7931118,0.125
3.0,427.0,2.4643514,0.125
3.0,428.0,2.4257514,0.1875
3.0,429.0,2.3918617,0.25
3.0,430.0,2.5395234,0.1875
3.0,431.0,2.4134617,0.0625
3.0,432.0,2.5715685,0.0625
3.0,433.0,2.579084,0.125
3.0,434.0,2.5630815,0.0
3.0,435.0,2.4871185,0.0
3.0,436.0,2.4948914,0.125
3.0,437.0,2.4963295,0.1875
3.0,438.0,2.5016062,0.0625
3.0,439.0,2.4186044,0.25
3.0,440.0,2.5181465,0.3125
3.0,441.0,2.577885,0.0625
3.0,442.0,2.5167453,0.0625
3.0,443.0,2.4343743,0.0625
3.0,444.0,2.5289812,0.0625
3.0,445.0,2.5835996,0.0
3.0,446.0,2.2953677,0.4375
3.0,447.0,2.4839416,0.25
3.0,448.0,2.553803,0.0625
3.0,449.0,2.6331573,0.0
3.0,450.0,2.369325,0.1875
3.0,451.0,2.4309464,0.125
3.0,452.0,2.7359457,0.0
3.0,453.0,2.5949423,0.125
3.0,454.0,2.7289236,0.0625
3.0,455.0,2.580792,0.25
3.0,456.0,2.645148,0.0
3.0,457.0,2.3654861,0.1875
3.0,458.0,2.52718,0.0
3.0,459.0,2.40673,0.0
3.0,460.0,2.404176,0.25
3.0,461.0,2.4593248,0.1875
3.0,462.0,2.6477327,0.0625
3.0,463.0,2.6308947,0.0
3.0,464.0,2.6766856,0.0625
3.0,465.0,2.477415,0.1875
3.0,466.0,2.5425937,0.1875
3.0,467.0,2.5853486,0.125
3.0,468.0,2.456624,0.125
3.0,469.0,2.5894783,0.0
3.0,470.0,2.559592,0.125
3.0,471.0,2.4086878,0.125
3.0,472.0,2.567883,0.125
3.0,473.0,2.461719,0.0625
3.0,474.0,2.6010964,0.1875
3.0,475.0,2.63864,0.0625
3.0,476.0,2.4009593,0.125
3.0,477.0,2.5466177,0.0625
3.0,478.0,2.5425034,0.125
3.0,479.0,2.5104403,0.125
3.0,480.0,2.5253108,0.125
3.0,481.0,2.5140762,0.3125
3.0,482.0,2.4384937,0.125
3.0,483.0,2.3896105,0.125
3.0,484.0,2.7124052,0.25
3.0,485.0,2.4419346,0.125
3.0,486.0,2.479089,0.125
3.0,487.0,2.5909703,0.125
3.0,488.0,2.8093367,0.0
3.0,489.0,2.5104284,0.125
3.0,490.0,2.4993296,0.0625
3.0,491.0,2.3828363,0.25
3.0,492.0,2.3974433,0.3125
3.0,493.0,2.4714396,0.125
3.0,494.0,2.5140433,0.125
3.0,495.0,2.6995902,0.0
3.0,496.0,2.5542455,0.0625
3.0,497.0,2.4308283,0.125
3.0,498.0,2.6486847,0.125
3.0,499.0,2.5670762,0.125
3.0,500.0,2.4520485,0.1875
3.0,501.0,2.7077975,0.0625
3.0,502.0,2.4436998,0.125
3.0,503.0,2.5040216,0.0625
3.0,504.0,2.4740152,0.125
3.0,505.0,2.8102226,0.0625
3.0,506.0,2.528587,0.125
3.0,507.0,2.5948837,0.0625
3.0,508.0,2.685509,0.125
3.0,509.0,2.4950557,0.125
3.0,510.0,2.502677,0.125
3.0,511.0,2.3924115,0.125
3.0,512.0,2.4150965,0.1875
3.0,513.0,2.428904,0.0
3.0,514.0,2.5926063,0.0625
3.0,515.0,2.6147234,0.0
3.0,516.0,2.6478934,0.0625
3.0,517.0,2.62236,0.0625
3.0,518.0,2.5351896,0.1875
3.0,519.0,2.4211593,0.0625
3.0,520.0,2.4772182,0.125
3.0,521.0,2.4639418,0.0625
3.0,522.0,2.4274464,0.0625
3.0,523.0,2.4168825,0.1875
3.0,524.0,2.2803123,0.1875
3.0,525.0,2.429886,0.1875
3.0,526.0,2.8011372,0.0625
3.0,527.0,2.596435,0.1875
3.0,528.0,2.4786813,0.1875
3.0,529.0,2.3938513,0.0
3.0,530.0,2.657073,0.0625
3.0,531.0,2.3963487,0.1875
3.0,532.0,2.440843,0.0
3.0,533.0,2.5538354,0.0625
3.0,534.0,2.383303,0.3125
3.0,535.0,2.3952641,0.1875
3.0,536.0,2.526301,0.0625
3.0,537.0,2.3935916,0.1875
3.0,538.0,2.5147085,0.125
3.0,539.0,2.4784014,0.125
3.0,540.0,2.3646579,0.1875
3.0,541.0,2.593538,0.0
3.0,542.0,2.6051583,0.0625
3.0,543.0,2.4252782,0.125
3.0,544.0,2.5263631,0.0625
3.0,545.0,2.764956,0.125
3.0,546.0,2.5831432,0.125
3.0,547.0,2.5757406,0.0625
3.0,548.0,2.4512084,0.125
3.0,549.0,2.334601,0.25
3.0,550.0,2.6334722,0.125
3.0,551.0,2.539375,0.0
3.0,552.0,2.613704,0.125
3.0,553.0,2.4630044,0.125
3.0,554.0,2.5931606,0.125
3.0,555.0,2.6604683,0.0625
3.0,556.0,2.3520963,0.1875
3.0,557.0,2.4054306,0.125
3.0,558.0,2.6258671,0.0625
3.0,559.0,2.5546215,0.125
3.0,560.0,2.5096824,0.0625
3.0,561.0,2.542346,0.1875
3.0,562.0,2.4729059,0.3125
3.0,563.0,2.4300873,0.0625
3.0,564.0,2.3376873,0.125
4.0,565.0,2.50977,0.25
4.0,566.0,2.384398,0.1875
4.0,567.0,2.4945555,0.1875
4.0,568.0,2.4996715,0.1875
4.0,569.0,2.3852339,0.1875
4.0,570.0,2.5396986,0.0625
4.0,571.0,2.5007362,0.1875
4.0,572.0,2.4340796,0.0625
4.0,573.0,2.3570747,0.1875
4.0,574.0,2.599465,0.0
4.0,575.0,2.5137696,0.0625
4.0,576.0,2.4959924,0.125
4.0,577.0,2.4253573,0.375
4.0,578.0,2.3022444,0.25
4.0,579.0,2.2789903,0.3125
4.0,580.0,2.3769388,0.125
4.0,581.0,2.3120122,0.1875
4.0,582.0,2.512731,0.125
4.0,583.0,2.437011,0.1875
4.0,584.0,2.3371701,0.125
4.0,585.0,2.4212341,0.125
4.0,586.0,2.3780997,0.25
4.0,587.0,2.1895745,0.25
4.0,588.0,2.587336,0.125
4.0,589.0,2.172892,0.1875
4.0,590.0,2.3796816,0.125
4.0,591.0,2.5972996,0.0625
4.0,592.0,2.5934424,0.1875
4.0,593.0,2.4377208,0.1875
4.0,594.0,2.7949946,0.0
4.0,595.0,2.6131368,0.125
4.0,596.0,2.42273,0.0625
4.0,597.0,2.3560143,0.1875
4.0,598.0,2.5161464,0.125
4.0,599.0,2.4727876,0.25
4.0,600.0,2.2710626,0.25
4.0,601.0,2.6954725,0.0625
4.0,602.0,2.459097,0.0625
4.0,603.0,2.36364,0.125
4.0,604.0,2.668697,0.125
4.0,605.0,2.441149,0.25
4.0,606.0,2.4207158,0.1875
4.0,607.0,2.47219,0.1875
4.0,608.0,2.3679647,0.125
4.0,609.0,2.752041,0.125
4.0,610.0,2.3675513,0.1875
4.0,611.0,2.5443888,0.125
4.0,612.0,2.5531864,0.0625
4.0,613.0,2.4027193,0.125
4.0,614.0,2.433887,0.0625
4.0,615.0,2.4075432,0.1875
4.0,616.0,2.45222,0.0625
4.0,617.0,2.3194296,0.25
4.0,618.0,2.4683902,0.125
4.0,619.0,2.5191734,0.1875
4.0,620.0,2.3291028,0.25
4.0,621.0,2.6823225,0.125
4.0,622.0,2.230141,0.375
4.0,623.0,2.4906075,0.1875
4.0,624.0,2.6246052,0.0625
4.0,625.0,2.354623,0.25
4.0,626.0,2.4895568,0.0
4.0,627.0,2.4098976,0.125
4.0,628.0,2.3548243,0.125
4.0,629.0,2.3177,0.3125
4.0,630.0,2.5430532,0.125
4.0,631.0,2.261809,0.0625
4.0,632.0,2.6243742,0.125
4.0,633.0,2.437118,0.125
4.0,634.0,2.5701008,0.125
4.0,635.0,2.3430524,0.25
4.0,636.0,2.4606273,0.1875
4.0,637.0,2.4203413,0.0625
4.0,638.0,2.4045784,0.25
4.0,639.0,2.3188307,0.1875
4.0,640.0,2.550197,0.0
4.0,641.0,2.4757752,0.125
4.0,642.0,2.5016208,0.0625
4.0,643.0,2.2482796,0.375
4.0,644.0,2.4559371,0.0625
4.0,645.0,2.5007205,0.25
4.0,646.0,2.503416,0.1875
4.0,647.0,2.3788416,0.25
4.0,648.0,2.3485377,0.1875
4.0,649.0,2.251235,0.25
4.0,650.0,2.3912878,0.125
4.0,651.0,2.3320773,0.1875
4.0,652.0,2.454635,0.0625
4.0,653.0,2.3240795,0.25
4.0,654.0,2.2609935,0.1875
4.0,655.0,2.6088753,0.125
4.0,656.0,2.4115837,0.25
4.0,657.0,2.2631066,0.1875
4.0,658.0,2.3847895,0.125
4.0,659.0,2.3737726,0.125
4.0,660.0,2.3643613,0.375
4.0,661.0,2.2982247,0.3125
4.0,662.0,2.6326473,0.0625
4.0,663.0,2.396766,0.1875
4.0,664.0,2.487859,0.1875
4.0,665.0,2.35435,0.125
4.0,666.0,2.572019,0.125
4.0,667.0,2.5533829,0.1875
4.0,668.0,2.6615393,0.0
4.0,669.0,2.3181672,0.25
4.0,670.0,2.1800132,0.375
4.0,671.0,2.3881636,0.3125
4.0,672.0,2.453673,0.1875
4.0,673.0,2.480467,0.125
4.0,674.0,2.4390035,0.125
4.0,675.0,2.3607821,0.1875
4.0,676.0,2.6220858,0.0
4.0,677.0,2.2811935,0.3125
4.0,678.0,2.3107169,0.25
4.0,679.0,2.531537,0.0625
4.0,680.0,2.309918,0.125
4.0,681.0,2.3790393,0.1875
4.0,682.0,2.3599856,0.125
4.0,683.0,2.2492056,0.1875
4.0,684.0,2.5743115,0.1875
4.0,685.0,2.3678477,0.25
4.0,686.0,2.380684,0.125
4.0,687.0,2.4663453,0.0625
4.0,688.0,2.5858936,0.0625
4.0,689.0,2.3421216,0.1875
4.0,690.0,2.5173419,0.25
4.0,691.0,2.2866352,0.4375
4.0,692.0,2.5496383,0.125
4.0,693.0,2.451433,0.25
4.0,694.0,2.5072637,0.125
4.0,695.0,2.3760178,0.125
4.0,696.0,2.4418535,0.1875
4.0,697.0,2.320044,0.375
4.0,698.0,2.3644505,0.0625
4.0,699.0,2.487437,0.125
4.0,700.0,2.3194995,0.1875
4.0,701.0,2.4735732,0.0
4.0,702.0,2.340511,0.25
4.0,703.0,2.6210926,0.0
4.0,704.0,2.3794649,0.1875
4.0,705.0,2.2158086,0.1875
4.0,706.0,2.4745545,0.125
4.0,707.0,2.5482197,0.3125
4.0,708.0,2.5053825,0.125
4.0,709.0,2.3302326,0.3125
4.0,710.0,2.3504312,0.125
4.0,711.0,2.3191419,0.4375
4.0,712.0,2.4951243,0.0625
4.0,713.0,2.2625113,0.3125
4.0,714.0,2.429388,0.0625
4.0,715.0,2.4373329,0.1875
4.0,716.0,2.4252884,0.1875
4.0,717.0,2.400585,0.0
4.0,718.0,2.2258067,0.1875
4.0,719.0,2.2824304,0.125
4.0,720.0,2.7200124,0.0625
4.0,721.0,2.546062,0.0
4.0,722.0,2.3799543,0.1875
4.0,723.0,2.4070203,0.125
4.0,724.0,2.326099,0.3125
4.0,725.0,2.3311622,0.1875
4.0,726.0,2.5237556,0.0625
4.0,727.0,2.3393211,0.3125
4.0,728.0,2.5069883,0.0625
4.0,729.0,2.2474365,0.125
4.0,730.0,2.4337091,0.1875
4.0,731.0,2.506576,0.0625
4.0,732.0,2.357981,0.1875
4.0,733.0,2.2764144,0.1875
4.0,734.0,2.3419533,0.25
4.0,735.0,2.4997852,0.125
4.0,736.0,2.605853,0.0625
4.0,737.0,2.4406745,0.375
4.0,738.0,2.3863275,0.125
4.0,739.0,2.3506188,0.1875
4.0,740.0,2.2725234,0.125
4.0,741.0,2.6842577,0.125
4.0,742.0,2.4389687,0.125
4.0,743.0,2.3333447,0.25
4.0,744.0,2.1551633,0.25
4.0,745.0,2.8716898,0.0625
4.0,746.0,2.4902308,0.1875
4.0,747.0,2.343353,0.1875
4.0,748.0,2.2598188,0.25
4.0,749.0,2.1139686,0.1875
4.0,750.0,2.4737656,0.0625
4.0,751.0,2.5155456,0.125
4.0,752.0,2.3752031,0.125
5.0,753.0,2.5491312,0.1875
5.0,754.0,2.3474045,0.0625
5.0,755.0,2.4344575,0.0
5.0,756.0,2.2832334,0.1875
5.0,757.0,2.3919325,0.1875
5.0,758.0,2.4505572,0.125
5.0,759.0,2.291099,0.25
5.0,760.0,2.3795867,0.1875
5.0,761.0,2.4532413,0.1875
5.0,762.0,2.3275576,0.0625
