Epoch,Batch,Train_Loss,Train_Accuracy
2.0,338.0,1.5457656,0.75
2.0,339.0,1.8989458,0.75
2.0,340.0,1.6564575,0.6875
2.0,341.0,1.7408979,0.5625
2.0,342.0,1.8617656,0.4375
2.0,343.0,1.5287402,0.8125
2.0,344.0,1.7075909,0.5625
2.0,345.0,1.6545433,0.5625
2.0,346.0,1.5400405,0.9375
2.0,347.0,1.6520212,0.6875
2.0,348.0,1.9536508,0.5
2.0,349.0,1.6025252,0.625
2.0,350.0,1.7271217,0.75
2.0,351.0,1.9283835,0.3125
2.0,352.0,1.6855093,0.6875
2.0,353.0,1.6715858,0.5625
2.0,354.0,1.4816306,0.8125
2.0,355.0,1.4900278,0.6875
2.0,356.0,1.7201726,0.75
2.0,357.0,1.5735471,0.625
2.0,358.0,1.6904898,0.625
2.0,359.0,1.5492468,0.625
2.0,360.0,1.7090544,0.5
2.0,361.0,1.5596335,0.6875
2.0,362.0,1.7309831,0.6875
2.0,363.0,1.5891525,0.6875
2.0,364.0,1.6643946,0.5625
2.0,365.0,1.4817505,0.8125
2.0,366.0,1.695271,0.75
2.0,367.0,1.5870059,0.75
2.0,368.0,1.6328112,0.625
2.0,369.0,1.6308241,0.5
2.0,370.0,1.5462832,0.625
2.0,371.0,1.5179675,0.8125
2.0,372.0,1.8148652,0.4375
2.0,373.0,1.5264891,0.625
2.0,374.0,1.5939176,0.625
2.0,375.0,1.5093656,0.75
2.0,376.0,1.7089673,0.75
3.0,377.0,1.3366718,0.875
3.0,378.0,1.5985035,0.75
3.0,379.0,1.6709863,0.75
3.0,380.0,1.5828971,0.625
3.0,381.0,1.5384187,0.75
3.0,382.0,1.5427268,0.75
3.0,383.0,1.5617468,0.625
3.0,384.0,1.5422772,0.75
3.0,385.0,1.5118514,0.75
3.0,386.0,1.6748846,0.6875
3.0,387.0,1.6342148,0.75
3.0,388.0,1.5302846,0.8125
3.0,389.0,1.5471005,0.75
3.0,390.0,1.6601963,0.625
3.0,391.0,1.6721884,0.6875
3.0,392.0,1.5300018,0.6875
3.0,393.0,1.3577868,0.9375
3.0,394.0,1.6741285,0.5625
