Epoch,Batch,Train_Loss,Train_Accuracy,train_precision,train_recall,train_f1-score
6.0,1127.0,0.79568005,0.875,0.8666666666666666,0.875,0.8657142857142857
6.0,1128.0,1.0779994,0.75,0.5625,0.625,0.5833333333333334
7.0,1129.0,0.6012707,0.875,0.7727272727272727,0.8181818181818182,0.7878787878787878
7.0,1130.0,0.6834507,0.75,0.6666666666666666,0.5897435897435896,0.6153846153846154
7.0,1131.0,1.192833,0.5625,0.5,0.5416666666666666,0.5
7.0,1132.0,0.59863424,0.875,0.7727272727272727,0.7727272727272727,0.7575757575757577
7.0,1133.0,0.8415301,0.75,0.7083333333333334,0.6805555555555555,0.6777777777777777
7.0,1134.0,0.60586035,0.875,0.8333333333333334,0.7638888888888888,0.7888888888888889
7.0,1135.0,0.49666855,1.0,1.0,1.0,1.0
7.0,1136.0,0.6491285,0.8125,0.6923076923076923,0.641025641025641,0.6615384615384615
7.0,1137.0,0.7219643,0.8125,0.8833333333333334,0.8833333333333332,0.8566666666666667
7.0,1138.0,0.7715188,0.8125,0.6818181818181818,0.6742424242424242,0.6658008658008658
7.0,1139.0,0.6785079,0.875,0.8636363636363636,0.8484848484848485,0.8333333333333333
7.0,1140.0,0.57513165,0.9375,0.9,0.85,0.8666666666666666
7.0,1141.0,0.59390724,0.875,0.9090909090909091,0.9090909090909091,0.8787878787878786
7.0,1142.0,0.8051303,0.75,0.6060606060606061,0.6666666666666666,0.6181818181818183
7.0,1143.0,0.91924804,0.6875,0.5416666666666666,0.5069444444444444,0.5214285714285715
7.0,1144.0,0.4987006,0.8125,0.7727272727272727,0.8636363636363636,0.7878787878787878
7.0,1145.0,0.7916755,0.75,0.6666666666666666,0.6388888888888888,0.6361111111111111
7.0,1146.0,0.87542635,0.75,0.6923076923076923,0.6666666666666666,0.6512820512820513
7.0,1147.0,0.53402877,1.0,1.0,1.0,1.0
7.0,1148.0,0.61624265,0.875,0.75,0.7083333333333334,0.7222222222222223
7.0,1149.0,0.5640579,0.9375,0.8636363636363636,0.9090909090909091,0.8787878787878788
7.0,1150.0,0.5317784,0.9375,0.9583333333333334,0.9583333333333334,0.9444444444444443
7.0,1151.0,0.44763404,0.9375,0.9166666666666666,0.875,0.8888888888888888
7.0,1152.0,0.64848274,0.875,0.9090909090909091,0.8484848484848485,0.8636363636363636
7.0,1153.0,1.1523464,0.6875,0.5625,0.6388888888888888,0.5912698412698413
7.0,1154.0,1.0183371,0.5,0.34615384615384615,0.33076923076923076,0.3247863247863248
7.0,1155.0,0.59186655,0.875,0.875,0.8333333333333334,0.8333333333333331
7.0,1156.0,0.6676752,0.875,0.7,0.7,0.7
7.0,1157.0,0.7082345,0.75,0.6666666666666666,0.6527777777777778,0.625
7.0,1158.0,0.59561694,0.875,0.7916666666666666,0.7916666666666666,0.7916666666666666
7.0,1159.0,0.5347522,0.9375,0.9166666666666666,0.875,0.8888888888888888
7.0,1160.0,0.48933455,0.9375,0.8333333333333334,0.8333333333333334,0.8333333333333334
7.0,1161.0,1.0587463,0.8125,0.75,0.7,0.7066666666666668
7.0,1162.0,0.9661252,0.5625,0.5757575757575757,0.5757575757575757,0.5515151515151515
7.0,1163.0,0.6656905,0.8125,0.8333333333333334,0.736111111111111,0.7638888888888888
7.0,1164.0,0.99826115,0.6875,0.5555555555555556,0.47222222222222227,0.5
7.0,1165.0,0.5504551,0.9375,0.9230769230769231,0.8846153846153846,0.8974358974358974
7.0,1166.0,0.6266327,1.0,1.0,1.0,1.0
7.0,1167.0,0.49334952,0.875,0.9393939393939393,0.9545454545454546,0.9242424242424242
7.0,1168.0,0.7378432,0.625,0.46153846153846156,0.48717948717948717,0.4487179487179487
7.0,1169.0,0.69397706,0.8125,0.8076923076923077,0.7307692307692307,0.7435897435897434
7.0,1170.0,0.6437994,0.875,0.9166666666666666,0.8333333333333334,0.861111111111111
7.0,1171.0,1.1535168,0.6875,0.6555555555555556,0.6666666666666666,0.6412698412698413
7.0,1172.0,0.5393534,0.8125,0.75,0.6666666666666666,0.6966666666666667
7.0,1173.0,0.8004745,0.6875,0.6333333333333334,0.6833333333333333,0.61
7.0,1174.0,0.53352374,0.875,0.85,0.8166666666666667,0.8133333333333332
7.0,1175.0,0.81382877,0.75,0.6538461538461539,0.7051282051282051,0.6512820512820513
7.0,1176.0,0.7539525,0.8125,0.7083333333333334,0.7083333333333334,0.6944444444444445
7.0,1177.0,0.74961257,0.6875,0.641025641025641,0.6538461538461539,0.6282051282051282
7.0,1178.0,0.925687,0.625,0.4166666666666667,0.3680555555555555,0.38809523809523805
7.0,1179.0,0.52233183,0.9375,0.8,0.8,0.8
7.0,1180.0,0.49768242,0.9375,0.875,0.9166666666666666,0.8888888888888888
7.0,1181.0,0.82207793,0.8125,0.8,0.675,0.7190476190476189
7.0,1182.0,0.65972817,0.875,0.7272727272727273,0.7045454545454546,0.7142857142857143
7.0,1183.0,0.63900876,0.9375,0.9,0.85,0.8666666666666666
7.0,1184.0,0.571538,0.875,0.9,0.9,0.8666666666666666
7.0,1185.0,0.6474276,0.6875,0.5694444444444444,0.5694444444444444,0.5277777777777778
7.0,1186.0,0.9920816,0.75,0.638888888888889,0.5694444444444444,0.5805555555555555
7.0,1187.0,0.5709523,0.8125,0.7692307692307693,0.7692307692307693,0.7435897435897434
7.0,1188.0,0.6258797,0.75,0.625,0.6666666666666666,0.638888888888889
7.0,1189.0,0.9418946,0.625,0.4583333333333333,0.4583333333333333,0.4444444444444444
7.0,1190.0,0.6193175,0.875,0.8333333333333334,0.8666666666666667,0.8395061728395061
7.0,1191.0,0.5307577,0.875,0.875,0.8472222222222222,0.8444444444444444
7.0,1192.0,0.48856,1.0,1.0,1.0,1.0
7.0,1193.0,0.68342924,0.8125,0.7083333333333334,0.7222222222222222,0.7055555555555556
7.0,1194.0,0.5733639,0.875,0.7727272727272727,0.8181818181818182,0.7878787878787878
7.0,1195.0,0.6910588,0.8125,0.75,0.7166666666666667,0.73
7.0,1196.0,0.86520886,0.75,0.7272727272727273,0.6287878787878788,0.6658008658008657
7.0,1197.0,0.88573426,0.6875,0.6527777777777778,0.6388888888888888,0.6416666666666667
7.0,1198.0,0.50742096,0.8125,0.7916666666666666,0.75,0.7499999999999999
7.0,1199.0,0.60509413,0.875,0.8076923076923077,0.8076923076923077,0.8076923076923077
7.0,1200.0,0.90533006,0.6875,0.6333333333333333,0.7,0.65
7.0,1201.0,0.76578534,0.75,0.6666666666666666,0.6388888888888888,0.6361111111111112
7.0,1202.0,0.7521193,0.8125,0.6923076923076923,0.6282051282051282,0.6512820512820513
7.0,1203.0,0.5623898,0.75,0.625,0.7083333333333334,0.638888888888889
7.0,1204.0,0.7907623,0.6875,0.5,0.5625,0.5158730158730159
7.0,1205.0,0.7840306,0.75,0.5,0.4583333333333333,0.47222222222222215
7.0,1206.0,0.8037873,0.8125,0.7272727272727273,0.6909090909090909,0.7045454545454546
7.0,1207.0,0.52545476,0.8125,0.75,0.7777777777777778,0.736111111111111
7.0,1208.0,0.7681534,0.6875,0.7083333333333334,0.7083333333333334,0.6944444444444443
7.0,1209.0,0.6302302,0.875,0.8787878787878788,0.8333333333333333,0.8424242424242423
7.0,1210.0,0.816822,0.75,0.7083333333333334,0.6666666666666666,0.6833333333333332
7.0,1211.0,0.73296106,0.75,0.7435897435897435,0.7115384615384616,0.7076923076923076
7.0,1212.0,0.49828035,1.0,1.0,1.0,1.0
7.0,1213.0,0.6206431,0.9375,0.9722222222222222,0.9722222222222222,0.9666666666666668
7.0,1214.0,0.48700184,1.0,1.0,1.0,1.0
7.0,1215.0,0.68828964,0.9375,0.9090909090909091,0.8787878787878789,0.890909090909091
7.0,1216.0,1.0481282,0.6875,0.696969696969697,0.6212121212121212,0.6333333333333333
7.0,1217.0,0.6994651,0.8125,0.7878787878787878,0.7424242424242423,0.7515151515151515
7.0,1218.0,0.6350408,0.875,0.875,0.861111111111111,0.8472222222222222
7.0,1219.0,0.7725281,0.75,0.7,0.65,0.65
7.0,1220.0,0.52541083,0.875,0.7272727272727273,0.6969696969696969,0.7090909090909091
7.0,1221.0,0.58202094,0.75,0.7916666666666666,0.75,0.7499999999999999
7.0,1222.0,0.38866135,0.9375,0.8181818181818182,0.8181818181818182,0.8181818181818182
7.0,1223.0,0.71326894,0.875,0.8125,0.8333333333333334,0.8214285714285715
7.0,1224.0,0.8494892,0.75,0.7045454545454546,0.7651515151515151,0.7166666666666667
7.0,1225.0,0.35138983,0.9375,0.875,0.9166666666666666,0.8888888888888888
7.0,1226.0,0.485163,1.0,1.0,1.0,1.0
7.0,1227.0,0.59052366,0.875,0.75,0.7222222222222222,0.7333333333333334
7.0,1228.0,0.88879603,0.75,0.7272727272727273,0.6363636363636362,0.6636363636363636
7.0,1229.0,0.8466143,0.8125,0.5833333333333334,0.5416666666666666,0.5555555555555555
7.0,1230.0,0.993497,0.75,0.6818181818181818,0.5757575757575757,0.6000000000000001
7.0,1231.0,0.47705063,1.0,1.0,1.0,1.0
7.0,1232.0,0.43125567,0.9375,0.9545454545454546,0.9696969696969696,0.9515151515151515
7.0,1233.0,0.4565399,1.0,1.0,1.0,1.0
7.0,1234.0,0.712058,0.8125,0.7916666666666666,0.8055555555555555,0.7888888888888889
7.0,1235.0,0.7102418,0.8125,0.6805555555555557,0.7083333333333334,0.6777777777777777
7.0,1236.0,0.5399036,0.9375,0.9166666666666666,0.875,0.8888888888888888
7.0,1237.0,0.6532198,0.75,0.625,0.5555555555555555,0.5666666666666667
7.0,1238.0,0.6665426,0.875,0.8181818181818182,0.7424242424242423,0.7696969696969697
7.0,1239.0,0.59378666,1.0,1.0,1.0,1.0
7.0,1240.0,0.69205403,0.875,0.9,0.9166666666666666,0.8799999999999999
7.0,1241.0,0.65551156,0.6875,0.5625,0.5208333333333334,0.5317460317460317
7.0,1242.0,0.58700305,0.875,0.7777777777777778,0.6666666666666666,0.7037037037037037
7.0,1243.0,0.7017791,0.875,0.7666666666666667,0.75,0.7466666666666666
7.0,1244.0,0.5508428,0.9375,0.9545454545454546,0.9545454545454546,0.9393939393939393
7.0,1245.0,0.6658594,0.8125,0.6818181818181818,0.6818181818181818,0.6818181818181818
7.0,1246.0,0.76473224,0.875,0.75,0.75,0.7333333333333333
7.0,1247.0,0.82243794,0.6875,0.5,0.46969696969696967,0.4666666666666666
7.0,1248.0,0.55333906,1.0,1.0,1.0,1.0
7.0,1249.0,0.3885035,1.0,1.0,1.0,1.0
7.0,1250.0,0.5548858,0.875,0.875,0.8333333333333334,0.8333333333333331
7.0,1251.0,0.8357459,0.625,0.5,0.5119047619047619,0.48571428571428577
7.0,1252.0,0.61523277,0.875,0.8333333333333334,0.8333333333333334,0.8201058201058201
7.0,1253.0,0.60386175,0.9375,0.975,0.95,0.9523809523809523
7.0,1254.0,0.6445102,0.875,0.8333333333333334,0.75,0.7777777777777777
7.0,1255.0,0.53375727,1.0,1.0,1.0,1.0
7.0,1256.0,0.66767806,0.875,0.875,0.861111111111111,0.8555555555555555
7.0,1257.0,0.8187717,0.875,0.9166666666666666,0.9166666666666666,0.8933333333333332
7.0,1258.0,0.8725996,0.75,0.7083333333333334,0.6527777777777778,0.6527777777777778
7.0,1259.0,0.39788908,1.0,1.0,1.0,1.0
7.0,1260.0,0.70987684,0.8125,0.7166666666666667,0.775,0.7323809523809524
7.0,1261.0,0.6951059,0.75,0.5769230769230769,0.6666666666666666,0.6000000000000001
7.0,1262.0,0.5589887,0.875,0.7692307692307693,0.7435897435897435,0.7538461538461539
7.0,1263.0,0.5928021,0.9375,0.8181818181818182,0.8181818181818182,0.8181818181818182
7.0,1264.0,0.8001335,0.8125,0.8181818181818182,0.8181818181818182,0.7878787878787878
7.0,1265.0,0.69060755,0.75,0.6785714285714286,0.6666666666666666,0.6547619047619048
7.0,1266.0,0.61691624,0.9375,0.8636363636363636,0.9090909090909091,0.8787878787878788
7.0,1267.0,0.7872195,0.8125,0.75,0.6388888888888888,0.6777777777777777
7.0,1268.0,0.6549167,0.75,0.7777777777777777,0.75,0.736111111111111
7.0,1269.0,0.7909037,0.875,0.8,0.8666666666666666,0.8133333333333332
7.0,1270.0,0.47226292,0.9375,0.8461538461538461,0.8461538461538461,0.8461538461538461
7.0,1271.0,0.4817637,0.875,0.8333333333333334,0.9166666666666666,0.861111111111111
7.0,1272.0,0.58876276,0.8125,0.75,0.638888888888889,0.6777777777777777
7.0,1273.0,0.78062975,0.75,0.6805555555555555,0.6944444444444443,0.6638888888888889
7.0,1274.0,0.6309179,0.75,0.6363636363636364,0.5909090909090909,0.5909090909090909
7.0,1275.0,0.7008285,0.875,0.8,0.8,0.8
7.0,1276.0,0.68034816,0.8125,0.6666666666666666,0.7291666666666666,0.6825396825396824
7.0,1277.0,0.83262044,0.75,0.6818181818181818,0.5909090909090909,0.603030303030303
7.0,1278.0,0.6663834,0.75,0.6666666666666666,0.6458333333333334,0.626984126984127
7.0,1279.0,0.7311438,0.75,0.5909090909090909,0.5303030303030303,0.5393939393939394
7.0,1280.0,0.4035149,0.875,0.7692307692307693,0.7307692307692307,0.7435897435897435
7.0,1281.0,0.68339646,0.8125,0.7692307692307693,0.7051282051282052,0.7282051282051282
7.0,1282.0,0.6796833,0.9375,0.95,0.9666666666666666,0.9466666666666667
7.0,1283.0,0.80796623,0.75,0.6818181818181818,0.6212121212121212,0.6303030303030304
7.0,1284.0,0.6272594,0.75,0.7424242424242423,0.6666666666666666,0.6636363636363636
7.0,1285.0,0.7145115,0.75,0.7142857142857143,0.7142857142857143,0.7023809523809523
7.0,1286.0,0.62961084,0.875,0.7727272727272727,0.8,0.7777777777777778
7.0,1287.0,0.66196597,0.75,0.6785714285714286,0.6904761904761905,0.6761904761904763
7.0,1288.0,0.5135212,0.875,0.8214285714285714,0.8214285714285714,0.8095238095238094
7.0,1289.0,0.9936173,0.75,0.7083333333333333,0.675,0.6583333333333334
7.0,1290.0,0.72613406,0.875,0.8,0.85,0.8
7.0,1291.0,0.73844004,0.75,0.696969696969697,0.5757575757575757,0.603030303030303
7.0,1292.0,0.45530644,0.875,0.8461538461538461,0.782051282051282,0.8051282051282052
7.0,1293.0,0.54929304,0.9375,0.9696969696969696,0.9545454545454546,0.9515151515151515
7.0,1294.0,0.7083149,0.75,0.6969696969696969,0.7878787878787878,0.7212121212121212
7.0,1295.0,0.5639758,0.9375,0.9,0.85,0.8666666666666666
7.0,1296.0,0.64656883,0.8125,0.7424242424242423,0.7575757575757577,0.7242424242424242
7.0,1297.0,0.51424736,0.875,0.7916666666666666,0.7916666666666666,0.7777777777777777
7.0,1298.0,0.4480944,0.9375,0.875,0.9166666666666666,0.8888888888888888
7.0,1299.0,0.7666185,0.75,0.7083333333333334,0.6805555555555555,0.6777777777777777
7.0,1300.0,0.44225726,0.9375,0.875,0.9166666666666666,0.8888888888888888
7.0,1301.0,0.84635156,0.8125,0.8,0.8333333333333333,0.7833333333333333
7.0,1302.0,0.6156887,0.75,0.6212121212121212,0.6515151515151515,0.6181818181818182
7.0,1303.0,0.8269949,0.75,0.611111111111111,0.625,0.5972222222222222
7.0,1304.0,0.5110625,0.8125,0.8,0.7333333333333333,0.75
7.0,1305.0,0.50685686,0.9375,0.8181818181818182,0.8181818181818182,0.8181818181818182
7.0,1306.0,0.73106885,0.8125,0.7916666666666666,0.7083333333333334,0.7222222222222222
7.0,1307.0,0.6581185,0.6875,0.5757575757575757,0.6969696969696969,0.603030303030303
7.0,1308.0,0.56991214,0.9375,0.9090909090909091,0.8636363636363636,0.8787878787878788
7.0,1309.0,0.69275904,0.8125,0.7307692307692307,0.7051282051282051,0.7025641025641025
7.0,1310.0,0.71761316,0.75,0.7307692307692307,0.6923076923076923,0.6923076923076923
7.0,1311.0,0.6865922,0.8125,0.6969696969696969,0.6666666666666666,0.6636363636363636
7.0,1312.0,0.6382804,0.9375,0.8636363636363636,0.9090909090909091,0.8787878787878788
7.0,1313.0,0.57347214,1.0,1.0,1.0,1.0
7.0,1314.0,0.5670579,0.875,0.7083333333333334,0.75,0.7222222222222222
7.0,1315.0,0.66030335,0.9375,0.9090909090909091,0.8636363636363636,0.8787878787878788
7.0,1316.0,1.0936761,0.75,0.625,0.5625,0.5833333333333333
8.0,1317.0,0.7782039,0.8125,0.7,0.73,0.7055555555555555
8.0,1318.0,0.67365575,0.8125,0.7272727272727273,0.6590909090909091,0.683982683982684
8.0,1319.0,0.6900593,0.8125,0.5833333333333334,0.5555555555555556,0.5666666666666667
8.0,1320.0,0.43698284,1.0,1.0,1.0,1.0
8.0,1321.0,0.70379174,0.875,0.875,0.861111111111111,0.8555555555555556
8.0,1322.0,0.6263867,0.875,0.8333333333333334,0.7916666666666666,0.8055555555555555
8.0,1323.0,0.6764485,0.8125,0.7222222222222222,0.7222222222222222,0.7222222222222222
8.0,1324.0,0.959068,0.875,0.8333333333333334,0.775,0.7962962962962963
8.0,1325.0,0.7397461,0.6875,0.5909090909090909,0.5303030303030304,0.5303030303030303
8.0,1326.0,0.8634321,0.8125,0.7638888888888888,0.7638888888888888,0.7444444444444445
8.0,1327.0,0.7035417,0.875,0.85,0.8,0.8166666666666667
8.0,1328.0,0.48235995,1.0,1.0,1.0,1.0
8.0,1329.0,0.72635436,0.75,0.8181818181818182,0.7878787878787878,0.7575757575757577
8.0,1330.0,0.6409584,0.875,0.8,0.7166666666666667,0.7466666666666666
8.0,1331.0,0.6140248,0.875,0.7878787878787878,0.8181818181818182,0.8
8.0,1332.0,0.6732773,0.8125,0.7083333333333334,0.7083333333333334,0.6944444444444443
8.0,1333.0,0.6030829,0.8125,0.8166666666666668,0.7833333333333334,0.7633333333333333
8.0,1334.0,0.6782715,0.8125,0.8,0.7666666666666666,0.7633333333333333
8.0,1335.0,0.88293236,0.6875,0.5769230769230769,0.5769230769230769,0.5641025641025641
8.0,1336.0,0.40190157,0.875,0.875,0.8611111111111112,0.8472222222222222
8.0,1337.0,0.68557286,0.75,0.6818181818181818,0.6818181818181818,0.6666666666666666
8.0,1338.0,0.558066,0.8125,0.7916666666666666,0.75,0.75
8.0,1339.0,0.5207241,0.8125,0.7692307692307693,0.7692307692307693,0.7435897435897434
8.0,1340.0,0.32655963,1.0,1.0,1.0,1.0
8.0,1341.0,0.67588526,0.8125,0.7857142857142857,0.7380952380952381,0.75
8.0,1342.0,0.5645011,0.75,0.7083333333333334,0.6666666666666666,0.6666666666666666
8.0,1343.0,0.5841144,0.8125,0.8461538461538461,0.7692307692307693,0.7948717948717948
8.0,1344.0,0.7496331,0.8125,0.8,0.8,0.7666666666666667
8.0,1345.0,0.8144008,0.875,0.85,0.8166666666666668,0.8133333333333332
8.0,1346.0,0.4860785,0.875,0.75,0.75,0.7333333333333333
8.0,1347.0,0.2964675,1.0,1.0,1.0,1.0
8.0,1348.0,0.46769947,0.9375,0.95,0.95,0.9333333333333332
8.0,1349.0,0.5379647,0.875,0.7083333333333334,0.75,0.7222222222222223
8.0,1350.0,0.38977155,0.9375,0.9166666666666666,0.875,0.8888888888888888
8.0,1351.0,0.8465917,0.875,0.875,0.825,0.8416666666666666
8.0,1352.0,0.75032145,0.8125,0.7962962962962963,0.7555555555555555,0.7432098765432098
8.0,1353.0,0.7377273,0.75,0.7575757575757575,0.6818181818181818,0.6787878787878788
8.0,1354.0,0.79894274,0.75,0.6923076923076923,0.6153846153846154,0.6384615384615385
8.0,1355.0,0.46973145,0.875,0.8888888888888888,0.8333333333333334,0.8444444444444444
8.0,1356.0,0.8070547,0.8125,0.7166666666666667,0.725,0.6990476190476189
8.0,1357.0,0.4147072,0.9375,0.8181818181818182,0.8181818181818182,0.8181818181818182
8.0,1358.0,0.50677496,0.9375,0.8,0.8,0.8
8.0,1359.0,0.8599873,0.8125,0.8181818181818182,0.8106060606060606,0.7870129870129872
8.0,1360.0,0.4355923,1.0,1.0,1.0,1.0
8.0,1361.0,0.61233014,0.9375,0.9545454545454546,0.9696969696969696,0.9515151515151515
8.0,1362.0,0.54884785,0.8125,0.6818181818181818,0.6818181818181818,0.6666666666666666
8.0,1363.0,0.46052745,0.875,0.875,0.8333333333333334,0.8333333333333331
8.0,1364.0,0.62852824,0.875,0.8181818181818182,0.7424242424242423,0.7696969696969697
8.0,1365.0,0.58076817,0.9375,0.875,0.9166666666666666,0.8888888888888888
8.0,1366.0,0.34730855,0.9375,0.875,0.9166666666666666,0.8888888888888888
8.0,1367.0,0.91423744,0.75,0.6818181818181818,0.6333333333333333,0.6383838383838383
8.0,1368.0,0.55753976,0.875,0.85,0.85,0.8333333333333333
8.0,1369.0,0.31393555,1.0,1.0,1.0,1.0
8.0,1370.0,0.47881883,0.875,0.875,0.8472222222222222,0.8444444444444444
8.0,1371.0,0.41390532,0.9375,0.9090909090909091,0.8787878787878788,0.890909090909091
8.0,1372.0,0.5391992,0.875,0.8636363636363636,0.8333333333333333,0.8303030303030302
8.0,1373.0,0.6581962,0.9375,0.8888888888888888,0.8333333333333334,0.8518518518518517
8.0,1374.0,0.5753684,0.875,0.8636363636363636,0.8181818181818182,0.8181818181818182
8.0,1375.0,0.61431056,0.875,0.8,0.7166666666666666,0.7466666666666667
8.0,1376.0,0.6134371,0.8125,0.8333333333333334,0.75,0.7777777777777777
8.0,1377.0,0.59962326,0.8125,0.6388888888888888,0.625,0.6222222222222222
8.0,1378.0,0.6354046,0.6875,0.6538461538461539,0.6153846153846154,0.6153846153846154
8.0,1379.0,0.5402345,0.875,0.9242424242424242,0.9090909090909091,0.9060606060606061
8.0,1380.0,0.6108565,0.8125,0.8636363636363636,0.8030303030303029,0.8242424242424242
8.0,1381.0,0.834912,0.75,0.6458333333333334,0.5972222222222222,0.6103174603174604
8.0,1382.0,0.64569217,0.75,0.75,0.6666666666666666,0.6805555555555557
8.0,1383.0,0.5640692,0.9375,0.9545454545454546,0.9696969696969696,0.9515151515151515
8.0,1384.0,0.70664454,0.8125,0.75,0.6666666666666666,0.6944444444444443
8.0,1385.0,0.82503045,0.625,0.55,0.61,0.5549999999999999
8.0,1386.0,0.53246313,0.9375,0.9375,0.9583333333333333,0.9333333333333333
8.0,1387.0,0.5701056,0.875,0.9090909090909091,0.9393939393939394,0.8939393939393938
8.0,1388.0,0.586801,0.8125,0.7272727272727273,0.7272727272727273,0.712121212121212
8.0,1389.0,0.7230357,0.875,0.9,0.9,0.8833333333333332
8.0,1390.0,0.4943333,0.875,0.7083333333333334,0.75,0.7222222222222223
8.0,1391.0,0.5950824,0.875,0.8333333333333334,0.7916666666666666,0.8055555555555557
8.0,1392.0,0.9566264,0.6875,0.5909090909090909,0.5303030303030303,0.5545454545454546
8.0,1393.0,0.7877069,0.8125,0.8,0.8166666666666667,0.7966666666666666
8.0,1394.0,0.72942364,0.75,0.736111111111111,0.75,0.7055555555555556
8.0,1395.0,0.68957025,0.8125,0.7727272727272727,0.712121212121212,0.712121212121212
8.0,1396.0,0.4805527,1.0,1.0,1.0,1.0
8.0,1397.0,0.42940375,0.8125,0.7727272727272727,0.7424242424242423,0.7393939393939394
8.0,1398.0,0.97031677,0.6875,0.5,0.5416666666666666,0.5
8.0,1399.0,0.71334606,0.9375,0.8333333333333334,0.8888888888888888,0.8518518518518517
8.0,1400.0,0.5902189,0.875,0.7272727272727273,0.7272727272727273,0.7272727272727273
8.0,1401.0,0.46001667,0.8125,0.6904761904761905,0.6785714285714286,0.6761904761904762
8.0,1402.0,0.7784308,0.75,0.625,0.5555555555555555,0.5666666666666667
8.0,1403.0,0.7643606,0.6875,0.4583333333333333,0.4583333333333333,0.4444444444444444
8.0,1404.0,0.60512066,0.8125,0.7777777777777777,0.75,0.736111111111111
8.0,1405.0,0.6103639,0.875,0.7857142857142857,0.7619047619047619,0.7714285714285715
8.0,1406.0,0.480815,0.875,0.8333333333333334,0.7916666666666666,0.8055555555555555
8.0,1407.0,0.6725621,0.8125,0.7272727272727273,0.7575757575757575,0.7212121212121212
8.0,1408.0,0.59495026,0.75,0.625,0.6388888888888888,0.6222222222222222
8.0,1409.0,0.5283543,0.9375,0.9090909090909091,0.8636363636363636,0.8787878787878788
8.0,1410.0,0.69056517,0.8125,0.6969696969696969,0.6515151515151515,0.6606060606060606
8.0,1411.0,0.55963165,0.8125,0.7916666666666666,0.8333333333333334,0.8055555555555555
8.0,1412.0,0.7766544,0.75,0.7638888888888888,0.6666666666666666,0.6916666666666665
8.0,1413.0,0.43285087,0.9375,0.8636363636363636,0.9090909090909091,0.8787878787878788
8.0,1414.0,0.8668493,0.6875,0.6515151515151515,0.6212121212121212,0.603030303030303
8.0,1415.0,0.48031634,0.875,0.7727272727272727,0.8181818181818182,0.7878787878787878
8.0,1416.0,0.46321443,0.9375,0.9583333333333334,0.9583333333333334,0.9444444444444443
8.0,1417.0,0.3965442,0.9375,0.9,0.85,0.8666666666666666
8.0,1418.0,0.71880454,0.75,0.606060606060606,0.6969696969696969,0.6303030303030304
8.0,1419.0,0.7337399,0.6875,0.7083333333333334,0.6527777777777778,0.6722222222222222
8.0,1420.0,0.7878765,0.8125,0.7083333333333334,0.7013888888888888,0.6936507936507937
8.0,1421.0,0.89363056,0.625,0.6363636363636364,0.6727272727272727,0.6277056277056278
8.0,1422.0,0.6264978,0.875,0.8846153846153846,0.8461538461538461,0.846153846153846
8.0,1423.0,0.50234777,1.0,1.0,1.0,1.0
8.0,1424.0,0.4308822,0.8125,0.8461538461538461,0.7692307692307693,0.7923076923076924
8.0,1425.0,0.95914143,0.6875,0.625,0.5555555555555556,0.5805555555555556
8.0,1426.0,0.68337107,0.75,0.6923076923076923,0.5769230769230769,0.6128205128205129
8.0,1427.0,0.5756576,0.875,0.875,0.8541666666666666,0.8492063492063493
8.0,1428.0,0.66041803,0.9375,0.95,0.9666666666666666,0.9466666666666667
8.0,1429.0,0.61505985,0.9375,0.9166666666666666,0.8888888888888888,0.9
8.0,1430.0,0.6825414,0.75,0.7307692307692307,0.7307692307692307,0.7179487179487178
8.0,1431.0,0.5067492,0.875,0.875,0.8333333333333334,0.8333333333333331
8.0,1432.0,0.79428333,0.8125,0.625,0.625,0.611111111111111
8.0,1433.0,0.4923346,0.9375,0.95,0.975,0.9523809523809523
8.0,1434.0,0.61607546,0.75,0.6282051282051283,0.6153846153846154,0.6
8.0,1435.0,0.59562176,0.8125,0.6923076923076923,0.6153846153846154,0.641025641025641
8.0,1436.0,0.39257443,0.8125,0.6666666666666666,0.625,0.6388888888888888
8.0,1437.0,0.8136351,0.6875,0.6969696969696969,0.6742424242424242,0.6363636363636365
8.0,1438.0,0.65326965,0.875,0.8636363636363636,0.8333333333333333,0.8303030303030302
8.0,1439.0,0.69527805,0.75,0.6153846153846154,0.6923076923076923,0.6410256410256411
8.0,1440.0,0.54512304,0.875,0.8076923076923077,0.8076923076923077,0.7948717948717948
8.0,1441.0,0.7457404,0.8125,0.7272727272727273,0.6742424242424242,0.696103896103896
8.0,1442.0,0.46842432,0.9375,0.8888888888888888,0.9166666666666666,0.9
8.0,1443.0,0.39404175,0.875,0.8076923076923077,0.8076923076923077,0.7948717948717948
8.0,1444.0,0.62649095,0.8125,0.75,0.7013888888888888,0.7214285714285715
8.0,1445.0,0.54928744,0.9375,0.875,0.8333333333333333,0.85
8.0,1446.0,0.7071354,0.75,0.7083333333333334,0.7583333333333333,0.701388888888889
8.0,1447.0,0.7405916,0.6875,0.5833333333333334,0.5555555555555555,0.5666666666666667
8.0,1448.0,0.6077727,0.75,0.6538461538461539,0.6923076923076923,0.6666666666666666
8.0,1449.0,0.93772006,0.75,0.696969696969697,0.7045454545454546,0.6961038961038961
8.0,1450.0,0.693262,0.75,0.7878787878787878,0.6666666666666666,0.703030303030303
8.0,1451.0,0.7425524,0.8125,0.7307692307692307,0.6923076923076923,0.6923076923076922
8.0,1452.0,0.47264862,0.9375,0.9090909090909091,0.8787878787878788,0.890909090909091
